Date,Doy,Station,Standard,ZipCodes,Scope,Tavg,Tavg_Qc,Tmax,Tmax_Qc,Tmin,Tmin_Qc,Tdew,Tdew_Qc,ETo,ETo_Qc,Pr,Pr_Qc,RHavg,RHavg_Qc,RHmax,RHmax_Qc,RHmin,RHmin_Qc,DaySoilTmpAvg.Value,DaySoilTmpAvg.Qc,Rs,Rs_Qc,Ea,Ea_Qc,DayWindRun.Value,DayWindRun.Qc,u2,u2_Qc,Elev,Lat,Long,dT,bT,aT,Tmax_corr,Tmin_corr,Tdew_corr,AI,Tmax_diff,Tmin_diff,Tdew_diff,Tmax_diff_avg,Tmin_diff_avg,Tdew_diff_avg,ETo_uncor,ETo_corr,ETo_CIMIS,d_ETo,d_ETo_avg,ETo_%_diff,ETo_%_diff_monthly_avg,NDVI,NDVI_interp
2003-03-01,60,2,metric,93624,daily,9.9, ,16.0, ,5.2, ,6.4, ,2.72, ,0.0, ,79.0, ,93.0, ,59.0, ,11.9, ,201.0, ,1.0, ,189.2, ,2.2, ,285,36.336222,-120.11291,-1.2000000000000002,0.3,2.5,16.0,5.2,6.4,0.1389637105184754,0.0,0.0,0.0,0.0512903225806451,0.0512903225806451,0.1279310344827585,2.2536183842148603,2.2536183842148603,2.72,0.0,,0.0,,,0.7178459751674108
2003-03-02,61,2,metric,93624,daily,10.7, ,18.6, ,3.1, ,5.7, ,2.91, ,0.0, ,71.0, ,94.0, ,46.0, ,11.9, ,210.0, ,0.9, ,147.5, ,1.7, ,285,36.336222,-120.11291,-2.6,0.3,2.5,18.6,3.1,5.7,0.1389637105184754,0.0,0.0,0.0,0.0512903225806451,0.0512903225806451,0.1279310344827585,2.4869943798868204,2.4869943798868204,2.91,0.0,,0.0,,,0.7160398018973214
2003-03-03,62,2,metric,93624,daily,10.0, ,16.0, ,3.4, ,6.9, ,2.46, ,0.0, ,81.0, ,97.0, ,63.0, ,12.1, ,184.0, ,1.0, ,194.7, ,2.3, ,285,36.336222,-120.11291,-3.5000000000000004,0.3,2.5,16.0,3.4,6.9,0.1389637105184754,0.0,0.0,0.0,0.0512903225806451,0.0512903225806451,0.1279310344827585,2.00452630068134,2.00452630068134,2.46,0.0,,0.0,,,0.7139257114955357
2003-03-04,63,2,metric,93624,daily,10.0, ,15.3, ,5.0, ,5.9, ,2.43, ,0.0, ,75.0, ,92.0, ,54.0, ,12.6, ,180.0, ,0.9, ,166.5, ,1.9, ,285,36.336222,-120.11291,-0.9000000000000004,0.3,2.5,15.3,5.0,5.9,0.1389637105184754,0.0,0.0,0.0,0.0512903225806451,0.0512903225806451,0.1279310344827585,2.0942609307900906,2.0942609307900906,2.43,0.0,,0.0,,,0.7115037039620536
2003-03-05,64,2,metric,93624,daily,9.8, ,17.8, ,1.5, ,4.3, ,3.0, ,0.0, ,68.0, ,92.0, ,43.0, ,12.0, ,223.0, ,0.8, ,122.2, ,1.4, ,285,36.336222,-120.11291,-2.8,0.3,2.5,17.8,1.5,4.3,0.1389637105184754,0.0,0.0,0.0,0.0512903225806451,0.0512903225806451,0.1279310344827585,2.448621101354954,2.448621101354954,3.0,0.0,,0.0,,0.8239,0.708773779296875
2003-03-06,65,2,metric,93624,daily,10.8, ,19.3, ,1.5, ,5.9, ,3.15, ,0.0, ,71.0, ,93.0, ,49.0, ,12.1, ,224.0, ,0.9, ,148.3, ,1.7, ,285,36.336222,-120.11291,-4.4,0.3,2.5,19.3,1.5,5.9,0.1389637105184754,0.0,0.0,0.0,0.0512903225806451,0.0512903225806451,0.1279310344827585,2.605225404902006,2.605225404902006,3.15,0.0,,0.0,,0.7492,0.7057359375
2003-03-07,66,2,metric,93624,daily,11.5, ,20.3, ,2.7, ,4.4, ,3.6, ,0.0, ,62.0, ,94.0, ,34.0, ,12.3, ,236.0,R,0.8, ,174.7, ,2.0, ,285,36.336222,-120.11291,-1.7000000000000002,0.3,2.5,20.3,2.7,4.4,0.1389637105184754,0.0,0.0,0.0,0.0512903225806451,0.0512903225806451,0.1279310344827585,3.126990281662493,3.126990281662493,3.6,0.0,,0.0,,,0.704509375
2003-03-08,67,2,metric,93624,daily,11.5, ,20.4, ,1.4, ,6.0, ,3.27, ,0.0, ,69.0, ,92.0, ,44.0, ,12.4, ,234.0,R,0.9, ,145.2, ,1.7, ,285,36.336222,-120.11291,-4.6,0.3,2.5,20.4,1.4,6.0,0.1389637105184754,0.0,0.0,0.0,0.0512903225806451,0.0512903225806451,0.1279310344827585,2.8218107920238538,2.8218107920238538,3.27,0.0,,0.0,,,0.7032815848214287
2003-03-09,68,2,metric,93624,daily,12.3, ,22.4, ,2.8, ,7.4, ,3.31, ,0.0, ,72.0, ,92.0, ,42.0, ,12.5, ,227.0, ,1.0, ,171.2, ,2.0, ,285,36.336222,-120.11291,-4.6000000000000005,0.3,2.5,22.4,2.8,7.4,0.1389637105184754,0.0,0.0,0.0,0.0512903225806451,0.0512903225806451,0.1279310344827585,3.1243584724916653,3.1243584724916653,3.31,0.0,,0.0,,,0.7020525669642858
2003-03-10,69,2,metric,93624,daily,13.2, ,20.4, ,6.0, ,9.3, ,3.39, ,0.0, ,77.0, ,94.0, ,56.0, ,13.0, ,212.0, ,1.2, ,228.6, ,2.6, ,285,36.336222,-120.11291,-3.3000000000000007,0.3,2.5,20.4,6.0,9.3,0.1389637105184754,0.0,0.0,0.0,0.0512903225806451,0.0512903225806451,0.1279310344827585,2.8131019269613566,2.8131019269613566,3.39,0.0,,0.0,,,0.7008223214285714
2003-03-13,72,2,metric,93624,daily,19.8, ,25.8, ,13.5, ,8.8, ,4.48, ,0.0, ,49.0, ,76.0,H,33.0,H,14.7, ,252.0,R,1.1,H,431.2,Y,5.0,Y,285,36.336222,-120.11291,4.699999999999999,0.3,2.5,25.14,12.84,10.34,0.1389637105184754,0.6600000000000001,0.6600000000000001,1.5399999999999991,0.0512903225806451,0.0512903225806451,0.1279310344827585,5.901384837295071,5.296374013069299,4.48,0.6050108242257721,,11.423113676127317,,,0.69712421875
2003-03-14,73,2,metric,93624,daily,17.2, ,23.0, ,12.5, ,10.4, ,3.94, ,1.1, ,64.0, ,93.0, ,42.0, ,14.6, ,187.0, ,1.3, ,389.1, ,4.5, ,285,36.336222,-120.11291,2.1,0.3,2.5,23.0,12.5,10.4,0.1389637105184754,0.0,0.0,0.0,0.0512903225806451,0.0512903225806451,0.1279310344827585,4.155765096727853,4.155765096727853,3.94,0.0,,0.0,,,0.6958890625
2003-03-15,74,2,metric,93624,daily,14.2, ,18.5, ,8.5, ,11.5, ,2.83, ,17.0, ,84.0, ,96.0, ,61.0, ,14.9, ,175.0, ,1.4, ,418.5, ,4.8, ,285,36.336222,-120.11291,-3.0,0.3,2.5,18.5,8.5,11.5,0.1389637105184754,0.0,0.0,0.0,0.0512903225806451,0.0512903225806451,0.1279310344827585,2.188383341026744,2.188383341026744,2.83,0.0,,0.0,,,0.6991343750000001
2003-03-16,75,2,metric,93624,daily,10.6, ,17.2, ,5.8, ,7.2, ,2.3, ,0.4, ,79.0, ,94.0, ,54.0, ,14.4, ,164.0, ,1.0, ,218.9, ,2.5, ,285,36.336222,-120.11291,-1.4000000000000004,0.3,2.5,17.2,5.8,7.2,0.1389637105184754,0.0,0.0,0.0,0.0512903225806451,0.0512903225806451,0.1279310344827585,2.3654176225348857,2.3654176225348857,2.3,0.0,,0.0,,,0.7018226302083334
2003-03-17,76,2,metric,93624,daily,10.8, ,16.5, ,4.4, ,5.1, ,4.43, ,0.0, ,68.0, ,91.0, ,46.0, ,13.5, ,248.0, ,0.9, ,434.3,Y,5.0,Y,285,36.336222,-120.11291,-0.6999999999999993,0.3,2.5,16.5,4.4,5.1,0.1389637105184754,0.0,0.0,0.0,0.0512903225806451,0.0512903225806451,0.1279310344827585,3.2459846047605807,3.2459846047605807,4.43,0.0,,0.0,,,0.703953828125
2003-03-18,77,2,metric,93624,daily,10.9, ,18.0, ,3.6, ,3.8, ,4.63, ,0.0, ,61.0, ,89.0, ,37.0, ,12.9, ,264.0,R,0.8, ,346.2, ,4.0, ,285,36.336222,-120.11291,-0.1999999999999997,0.3,2.5,18.0,3.6,3.8,0.1389637105184754,0.0,0.0,0.0,0.0512903225806451,0.0512903225806451,0.1279310344827585,3.7222707896980376,3.7222707896980376,4.63,0.0,,0.0,,,0.70552796875
2003-03-19,78,2,metric,93624,daily,11.8, ,19.9, ,3.0, ,5.4, ,3.75, ,0.0, ,64.0, ,86.0, ,40.0, ,12.7, ,241.0, ,0.9, ,192.1, ,2.2, ,285,36.336222,-120.11291,-2.4000000000000004,0.3,2.5,19.9,3.0,5.4,0.1389637105184754,0.0,0.0,0.0,0.0512903225806451,0.0512903225806451,0.1279310344827585,3.2343366484852267,3.2343366484852267,3.75,0.0,,0.0,,,0.7065450520833333
2003-03-20,79,2,metric,93624,daily,13.0, ,18.8, ,7.7, ,7.1, ,4.43, ,0.0, ,67.0, ,89.0, ,45.0, ,13.3, ,252.0, ,1.0, ,357.5, ,4.1, ,285,36.336222,-120.11291,0.6000000000000005,0.3,2.5,18.8,7.7,7.1,0.1389637105184754,0.0,0.0,0.0,0.0512903225806451,0.0512903225806451,0.1279310344827585,3.653510545022185,3.653510545022185,4.43,0.0,,0.0,,,0.707005078125
2003-03-21,80,2,metric,93624,daily,12.7, ,20.5, ,4.6, ,7.0, ,4.1, ,0.0, ,68.0, ,94.0, ,43.0, ,13.2, ,257.0, ,1.0, ,201.6, ,2.3, ,285,36.336222,-120.11291,-2.4000000000000004,0.3,2.5,20.5,4.6,7.0,0.1389637105184754,0.0,0.0,0.0,0.0512903225806451,0.0512903225806451,0.1279310344827585,3.391207716018281,3.391207716018281,4.1,0.0,,0.0,,0.7094,0.706908046875
2003-03-22,81,2,metric,93624,daily,15.3, ,24.5, ,5.4, ,9.1, ,3.95, ,0.0, ,66.0, ,91.0, ,42.0, ,13.5, ,254.0, ,1.2, ,148.3, ,1.7, ,285,36.336222,-120.11291,-3.6999999999999993,0.3,2.5,24.5,5.4,9.1,0.1389637105184754,0.0,0.0,0.0,0.0512903225806451,0.0512903225806451,0.1279310344827585,3.64230248372756,3.64230248372756,3.95,0.0,,0.0,,0.7247,0.7062539583333334
2003-03-23,82,2,metric,93624,daily,13.8, ,18.9, ,8.6, ,11.2, ,1.94, ,0.3, ,84.0, ,94.0, ,66.0, ,14.2, ,133.0, ,1.3, ,265.2, ,3.1, ,285,36.336222,-120.11291,-2.6,0.3,2.5,18.9,8.6,11.2,0.1389637105184754,0.0,0.0,0.0,0.0512903225806451,0.0512903225806451,0.1279310344827585,2.0903105708324103,2.0903105708324103,1.94,0.0,,0.0,,,0.7050428125
2003-03-24,83,2,metric,93624,daily,14.8, ,21.0, ,9.5, ,8.3, ,4.64, ,0.0, ,65.0, ,94.0, ,42.0, ,14.6, ,258.0, ,1.1, ,308.6, ,3.6, ,285,36.336222,-120.11291,1.1999999999999993,0.3,2.5,21.0,9.5,8.3,0.1389637105184754,0.0,0.0,0.0,0.0512903225806451,0.0512903225806451,0.1279310344827585,4.073667005410417,4.073667005410417,4.64,0.0,,0.0,,,0.7037076041666667
2003-03-25,84,2,metric,93624,daily,14.3, ,23.4, ,5.4, ,7.1, ,4.19, ,0.0, ,62.0, ,91.0, ,39.0, ,14.3, ,239.0, ,1.0, ,197.1, ,2.3, ,285,36.336222,-120.11291,-1.6999999999999993,0.3,2.5,23.4,5.4,7.1,0.1389637105184754,0.0,0.0,0.0,0.0512903225806451,0.0512903225806451,0.1279310344827585,3.864019499649732,3.864019499649732,4.19,0.0,,0.0,,,0.7022483333333334
2003-03-26,85,2,metric,93624,daily,16.3, ,24.2, ,9.1, ,10.5, ,4.64, ,0.0, ,69.0, ,88.0, ,54.0, ,14.6, ,230.0, ,1.3, ,349.7, ,4.0, ,285,36.336222,-120.11291,-1.4000000000000004,0.3,2.5,24.2,9.1,10.5,0.1389637105184754,0.0,0.0,0.0,0.0512903225806451,0.0512903225806451,0.1279310344827585,4.274807792050007,4.274807792050007,4.64,0.0,,0.0,,,0.700665
2003-03-27,86,2,metric,93624,daily,14.1, ,20.3, ,7.7, ,2.2, ,6.47, ,0.0, ,45.0, ,69.0, ,28.0, ,14.3, ,270.0, ,0.7, ,577.3,R,6.7,R,285,36.336222,-120.11291,5.5,0.3,2.5,19.4,6.800000000000001,4.3,0.1389637105184754,0.9000000000000021,0.8999999999999995,2.1,0.0512903225806451,0.0512903225806451,0.1279310344827585,5.758999650422891,4.916617783152474,6.47,0.8423818672704169,,17.133360867646942,,,0.6989576041666667
2003-03-28,87,2,metric,93624,daily,13.2, ,21.7, ,4.8, ,3.3, ,4.74, ,0.0, ,51.0, ,71.0, ,32.0, ,13.5, ,272.0, ,0.8, ,269.5, ,3.1, ,285,36.336222,-120.11291,1.5,0.3,2.5,21.7,4.8,3.3,0.1389637105184754,0.0,0.0,0.0,0.0512903225806451,0.0512903225806451,0.1279310344827585,4.535906288201348,4.535906288201348,4.74,0.0,,0.0,,,0.6971261458333334
2003-03-29,88,2,metric,93624,daily,15.7, ,26.5, ,5.4, ,2.8, ,4.87, ,0.0, ,42.0, ,75.0, ,20.0, ,13.8, ,276.0,R,0.7, ,164.8, ,1.9, ,285,36.336222,-120.11291,2.6000000000000005,0.3,2.5,26.47,5.37,2.87,0.1389637105184754,0.0300000000000011,0.0300000000000002,0.0700000000000002,0.0512903225806451,0.0512903225806451,0.1279310344827585,4.8017348632771135,4.791715254573176,4.87,0.0100196087039376,,0.2091027569798731,,0.6659,0.6951706249999999
2003-03-30,89,2,metric,93624,daily,17.7, ,28.4, ,6.9, ,6.0, ,4.86, ,0.0, ,46.0, ,76.0, ,25.0, ,14.3, ,268.0, ,0.9, ,136.9, ,1.6, ,285,36.336222,-120.11291,0.9000000000000004,0.3,2.5,28.4,6.9,6.0,0.1389637105184754,0.0,0.0,0.0,0.0512903225806451,0.0512903225806451,0.1279310344827585,4.65142562009607,4.65142562009607,4.86,0.0,,0.0,,0.6109,0.6930910416666667
2003-03-31,90,2,metric,93624,daily,19.2, ,29.4,Y,9.3, ,7.9, ,4.87, ,0.0, ,48.0, ,78.0, ,26.0, ,15.0, ,250.0, ,1.1, ,150.4, ,1.7, ,285,36.336222,-120.11291,1.4000000000000004,0.3,2.5,29.4,9.3,7.9,0.1389637105184754,0.0,0.0,0.0,0.0512903225806451,0.0512903225806451,0.1279310344827585,4.72893748405902,4.72893748405902,4.87,0.0,0.050255596558625,0.0,0.9919164586466942,,0.6908306944444444
2003-04-01,91,2,metric,93624,daily,12.9, ,19.7, ,6.5, ,7.6, ,3.25, ,1.3, ,70.0, ,95.0, ,51.0, ,15.2, ,176.0, ,1.0, ,311.6, ,3.6, ,285,36.336222,-120.11291,-1.0999999999999996,0.3,2.5,19.7,6.5,7.6,0.1389637105184754,0.0,0.0,0.0,0.029,0.029,0.0676666666666666,3.2004097056554017,3.2004097056554017,3.25,0.0,,0.0,,,0.6883895833333333
2003-04-02,92,2,metric,93624,daily,10.1, ,16.0, ,4.6, ,5.7, ,3.04, ,0.8, ,74.0, ,95.0, ,52.0, ,14.2, ,203.0, ,0.9, ,211.3, ,2.4, ,285,36.336222,-120.11291,-1.1000000000000003,0.3,2.5,16.0,4.6,5.7,0.1389637105184754,0.0,0.0,0.0,0.029,0.029,0.0676666666666666,2.646619338943009,2.646619338943009,3.04,0.0,,0.0,,,0.6857677083333333
2003-04-03,93,2,metric,93624,daily,10.4, ,16.6, ,4.1, ,3.0, ,4.17, ,0.0, ,60.0, ,95.0, ,35.0, ,13.9, ,283.0, ,0.8, ,201.2, ,2.3, ,285,36.336222,-120.11291,1.0999999999999996,0.3,2.5,16.6,4.1,3.0,0.1389637105184754,0.0,0.0,0.0,0.029,0.029,0.0676666666666666,3.496745002863823,3.496745002863823,4.17,0.0,,0.0,,,0.6829650694444445
2003-04-04,94,2,metric,93624,daily,9.1, ,15.1, ,4.7, ,4.0, ,2.11, ,0.2, ,70.0, ,87.0, ,54.0, ,13.1, ,130.0, ,0.8, ,293.0, ,3.4, ,285,36.336222,-120.11291,0.7000000000000002,0.3,2.5,15.1,4.7,4.0,0.1389637105184754,0.0,0.0,0.0,0.029,0.029,0.0676666666666666,2.541582989595613,2.541582989595613,2.11,0.0,,0.0,,,0.6799816666666667
2003-04-05,95,2,metric,93624,daily,9.4, ,17.1, ,0.5,Y,2.7, ,4.66, ,0.0, ,63.0, ,92.0, ,36.0, ,12.6, ,289.0, ,0.7, ,269.3, ,3.1, ,285,36.336222,-120.11291,-2.2,0.3,2.5,17.1,0.5,2.7,0.1389637105184754,0.0,0.0,0.0,0.029,0.029,0.0676666666666666,3.550074920752788,3.550074920752788,4.66,0.0,,0.0,,,0.6768175
2003-04-06,96,2,metric,93624,daily,11.1, ,19.3, ,2.1, ,4.4, ,4.72, ,0.0, ,63.0, ,88.0, ,41.0, ,12.7, ,268.0, ,0.8, ,303.3, ,3.5, ,285,36.336222,-120.11291,-2.3000000000000003,0.3,2.5,19.3,2.1,4.4,0.1389637105184754,0.0,0.0,0.0,0.029,0.029,0.0676666666666666,3.84523619258519,3.84523619258519,4.72,0.0,,0.0,,0.5624,0.6734725694444444
2003-04-07,97,2,metric,93624,daily,13.3, ,21.8, ,4.8, ,6.0, ,4.9, ,0.0, ,61.0, ,89.0, ,38.0, ,13.1, ,290.0, ,0.9, ,227.4, ,2.6, ,285,36.336222,-120.11291,-1.2000000000000002,0.3,2.5,21.8,4.8,6.0,0.1389637105184754,0.0,0.0,0.0,0.029,0.029,0.0676666666666666,4.246588873356635,4.246588873356635,4.9,0.0,,0.0,,0.6911,0.669946875
2003-04-08,98,2,metric,93624,daily,17.3, ,28.1, ,5.5, ,4.5, ,5.63, ,0.0, ,43.0, ,80.0, ,16.0, ,13.5, ,297.0, ,0.8, ,180.7, ,2.1, ,285,36.336222,-120.11291,1.0,0.3,2.5,28.1,5.5,4.5,0.1389637105184754,0.0,0.0,0.0,0.029,0.029,0.0676666666666666,5.397914100670883,5.397914100670883,5.63,0.0,,0.0,,,0.6675
2003-04-09,99,2,metric,93624,daily,18.7, ,27.1, ,10.8, ,8.4, ,5.77, ,0.0, ,51.0, ,82.0, ,28.0, ,14.4, ,283.0, ,1.1, ,300.6, ,3.5, ,285,36.336222,-120.11291,2.4000000000000004,0.3,2.5,27.1,10.8,8.4,0.1389637105184754,0.0,0.0,0.0,0.029,0.029,0.0676666666666666,5.857506898715376,5.857506898715376,5.77,0.0,,0.0,,,0.6651659375
2003-04-10,100,2,metric,93624,daily,19.6, ,25.5, ,0.0,Y,9.8, ,5.01, ,0.0,R,53.0, ,80.0, ,36.0, ,15.7, ,162.0, ,1.2, ,291.9, ,3.4, ,285,36.336222,-120.11291,-9.8,0.3,2.5,25.5,0.0,9.8,0.1389637105184754,0.0,0.0,0.0,0.029,0.029,0.0676666666666666,3.5459344983470715,3.5459344983470715,5.01,0.0,,0.0,,,0.6629446875
2003-04-11,101,2,metric,93624,daily,16.5, ,22.6, ,10.8, ,9.1, ,4.39, ,0.0, ,62.0, ,83.0, ,47.0, ,15.8, ,233.0, ,1.2, ,288.0, ,3.3, ,285,36.336222,-120.11291,1.700000000000001,0.3,2.5,22.6,10.8,9.1,0.1389637105184754,0.0,0.0,0.0,0.029,0.029,0.0676666666666666,4.320640527363697,4.320640527363697,4.39,0.0,,0.0,,,0.66083625
2003-04-12,102,2,metric,93624,daily,15.8, ,20.5, ,11.8, ,7.2, ,4.61, ,0.0, ,57.0, ,78.0, ,43.0, ,15.4, ,180.0, ,1.0, ,517.5,Y,6.0,Y,285,36.336222,-120.11291,4.6000000000000005,0.3,2.5,19.87,11.17,8.67,0.1389637105184754,0.629999999999999,0.6300000000000008,1.4699999999999998,0.029,0.029,0.0676666666666666,4.761870876379304,4.093190180947439,4.61,0.6686806954318651,,16.33641892684028,,,0.658840625
2003-04-13,103,2,metric,93624,daily,14.3, ,18.3, ,9.8, ,8.8, ,2.21, ,1.3, ,70.0, ,84.0, ,43.0, ,14.9, ,109.0, ,1.1, ,387.2, ,4.5, ,285,36.336222,-120.11291,1.0,0.3,2.5,18.3,9.8,8.8,0.1389637105184754,0.0,0.0,0.0,0.029,0.029,0.0676666666666666,2.8104262933894653,2.8104262933894653,2.21,0.0,,0.0,,,0.6569578125000001
2003-04-14,104,2,metric,93624,daily,11.9, ,17.7, ,8.1, ,6.8, ,3.32, ,2.0, ,71.0, ,96.0, ,48.0, ,14.8, ,210.0, ,1.0, ,222.3, ,2.6, ,285,36.336222,-120.11291,1.2999999999999998,0.3,2.5,17.7,8.1,6.8,0.1389637105184754,0.0,0.0,0.0,0.029,0.029,0.0676666666666666,3.215431738621698,3.215431738621698,3.32,0.0,,0.0,,,0.6551878125
2003-04-15,105,2,metric,93624,daily,12.7, ,19.3, ,4.2, ,4.6, ,4.52, ,0.0, ,58.0, ,88.0, ,36.0, ,14.6, ,267.0, ,0.8, ,223.5, ,2.6, ,285,36.336222,-120.11291,-0.3999999999999994,0.3,2.5,19.3,4.2,4.6,0.1389637105184754,0.0,0.0,0.0,0.029,0.029,0.0676666666666666,3.8379072637934097,3.8379072637934097,4.52,0.0,,0.0,,0.6739,0.653530625
2003-04-16,106,2,metric,93624,daily,14.0, ,20.2, ,8.6, ,6.7, ,3.69, ,0.0, ,62.0, ,83.0, ,37.0, ,14.9, ,208.0, ,1.0, ,222.6, ,2.6, ,285,36.336222,-120.11291,1.9,0.3,2.5,20.2,8.6,6.7,0.1389637105184754,0.0,0.0,0.0,0.029,0.029,0.0676666666666666,3.6813941859881454,3.6813941859881454,3.69,0.0,,0.0,,,0.65198625
2003-04-17,107,2,metric,93624,daily,13.2, ,18.2, ,9.7, ,8.9, ,2.71, ,0.9, ,75.0, ,95.0, ,57.0, ,14.9, ,163.0, ,1.1, ,317.7, ,3.7, ,285,36.336222,-120.11291,0.7999999999999989,0.3,2.5,18.2,9.7,8.9,0.1389637105184754,0.0,0.0,0.0,0.029,0.029,0.0676666666666666,2.980774646198232,2.980774646198232,2.71,0.0,,0.0,,,0.6505546875
2003-04-18,108,2,metric,93624,daily,12.6, ,19.6, ,4.2, ,4.4, ,5.37, ,0.0, ,58.0, ,90.0, ,34.0, ,14.4, ,296.0, ,0.8, ,300.8, ,3.5, ,285,36.336222,-120.11291,-0.2000000000000001,0.3,2.5,19.6,4.2,4.4,0.1389637105184754,0.0,0.0,0.0,0.029,0.029,0.0676666666666666,4.341082062549408,4.341082062549408,5.37,0.0,,0.0,,,0.6492359375
2003-04-19,109,2,metric,93624,daily,14.3, ,23.0, ,4.2, ,2.6, ,5.44, ,0.0, ,45.0, ,78.0, ,25.0, ,14.2, ,309.0, ,0.7, ,200.4, ,2.3, ,285,36.336222,-120.11291,1.6,0.3,2.5,23.0,4.2,2.6,0.1389637105184754,0.0,0.0,0.0,0.029,0.029,0.0676666666666666,4.904440725994252,4.904440725994252,5.44,0.0,,0.0,,,0.64803
2003-04-20,110,2,metric,93624,daily,15.6, ,23.2, ,6.9, ,5.0, ,4.68, ,0.0, ,49.0, ,69.0, ,30.0, ,14.3, ,228.0, ,0.9, ,219.4, ,2.5, ,285,36.336222,-120.11291,1.9000000000000004,0.3,2.5,23.2,6.9,5.0,0.1389637105184754,0.0,0.0,0.0,0.029,0.029,0.0676666666666666,4.41397275002416,4.41397275002416,4.68,0.0,,0.0,,,0.646936875
2003-04-21,111,2,metric,93624,daily,11.7, ,16.6, ,5.8, ,7.5, ,2.86, ,5.1, ,76.0, ,96.0, ,59.0, ,14.6, ,177.0, ,1.0, ,294.1, ,3.4, ,285,36.336222,-120.11291,-1.7000000000000002,0.3,2.5,16.6,5.8,7.5,0.1389637105184754,0.0,0.0,0.0,0.029,0.029,0.0676666666666666,2.5908742576433,2.5908742576433,2.86,0.0,,0.0,,,0.6459565625
2003-04-22,112,2,metric,93624,daily,11.2, ,17.1, ,4.1, ,6.0, ,3.8, ,0.0, ,70.0, ,98.0, ,47.0, ,14.3, ,245.0, ,0.9, ,172.2, ,2.0, ,285,36.336222,-120.11291,-1.9000000000000004,0.3,2.5,17.1,4.1,6.0,0.1389637105184754,0.0,0.0,0.0,0.029,0.029,0.0676666666666666,3.0774420185391467,3.0774420185391467,3.8,0.0,,0.0,,,0.6450890625
2003-04-23,113,2,metric,93624,daily,14.1, ,20.2, ,8.6, ,7.3, ,4.22, ,0.0, ,64.0, ,88.0, ,45.0, ,14.5, ,266.0, ,1.0, ,168.7, ,2.0, ,285,36.336222,-120.11291,1.2999999999999998,0.3,2.5,20.2,8.6,7.3,0.1389637105184754,0.0,0.0,0.0,0.029,0.029,0.0676666666666666,3.8993689348585487,3.8993689348585487,4.22,0.0,,0.0,,,0.644334375
2003-04-24,114,2,metric,93624,daily,15.0, ,22.4, ,7.7, ,8.8, ,5.66, ,0.0, ,66.0, ,83.0, ,47.0, ,14.8, ,288.0, ,1.1, ,350.4, ,4.1, ,285,36.336222,-120.11291,-1.1000000000000003,0.3,2.5,22.4,7.7,8.8,0.1389637105184754,0.0,0.0,0.0,0.029,0.029,0.0676666666666666,4.652904929688316,4.652904929688316,5.66,0.0,,0.0,,,0.6421984374999999
2003-04-25,115,2,metric,93624,daily,13.5, ,20.3, ,4.9, ,5.7, ,4.45, ,0.0, ,59.0, ,87.0, ,39.0, ,14.6, ,240.0, ,0.9, ,273.8, ,3.2, ,285,36.336222,-120.11291,-0.7999999999999998,0.3,2.5,20.3,4.9,5.7,0.1389637105184754,0.0,0.0,0.0,0.029,0.029,0.0676666666666666,3.96639082406799,3.96639082406799,4.45,0.0,,0.0,,,0.6404662946428572
2003-04-26,116,2,metric,93624,daily,13.8, ,19.8, ,6.1, ,5.2, ,5.46, ,0.0, ,56.0, ,87.0, ,37.0, ,14.4, ,304.0, ,0.9, ,302.6, ,3.5, ,285,36.336222,-120.11291,0.8999999999999995,0.3,2.5,19.8,6.1,5.2,0.1389637105184754,0.0,0.0,0.0,0.029,0.029,0.0676666666666666,4.539259850768082,4.539259850768082,5.46,0.0,,0.0,,,0.6391379464285714
2003-04-27,117,2,metric,93624,daily,15.9, ,22.9, ,8.3, ,5.1, ,5.73, ,0.0, ,49.0, ,76.0, ,29.0, ,14.7, ,277.0, ,0.9, ,355.4, ,4.1, ,285,36.336222,-120.11291,3.200000000000001,0.3,2.5,22.69,8.09,5.590000000000001,0.1389637105184754,0.2099999999999973,0.2100000000000008,0.4900000000000011,0.029,0.029,0.0676666666666666,5.495379638555978,5.338480144227647,5.73,0.1568994943283304,,2.9390292759256864,,,0.6382133928571428
2003-04-28,118,2,metric,93624,daily,14.3, ,20.2, ,9.3, ,7.6, ,4.38, ,0.6, ,64.0, ,91.0, ,36.0, ,15.0, ,254.0, ,1.0, ,280.8, ,3.3, ,285,36.336222,-120.11291,1.700000000000001,0.3,2.5,20.2,9.3,7.6,0.1389637105184754,0.0,0.0,0.0,0.029,0.029,0.0676666666666666,4.188283070807709,4.188283070807709,4.38,0.0,,0.0,,,0.6376926339285715
2003-04-29,119,2,metric,93624,daily,13.5, ,18.8, ,8.0, ,5.4, ,4.39, ,0.0, ,58.0, ,82.0, ,40.0, ,15.2, ,241.0, ,0.9, ,270.3, ,3.1, ,285,36.336222,-120.11291,2.6,0.3,2.5,18.77,7.97,5.47,0.1389637105184754,0.0300000000000011,0.0300000000000002,0.0699999999999994,0.029,0.029,0.0676666666666666,4.009324699023728,3.990090563630602,4.39,0.019234135393126,,0.4820475898076992,,,0.6375756696428572
